employee_id,pay_period_start,pay_period_end,total_hours_worked,overtime_hours,gross_pay,net_pay,pay_date
88,2023-10-25,2023-11-08,78,14,2568,2106,2023-11-09
88,2016-05-03,2016-05-17,80,19,3026,2865,2016-05-18
88,2019-01-20,2019-02-03,79,11,2686,2305,2019-02-04
89,2018-04-01,2018-04-15,62,19,3567,3172,2018-04-16
89,2022-07-09,2022-07-23,74,6,3345,3139,2022-07-24
89,2017-06-14,2017-06-28,80,13,3433,3025,2017-06-29
89,2020-06-04,2020-06-18,68,3,3792,3531,2020-06-19
89,2020-12-08,2020-12-22,76,5,3182,2925,2020-12-23
89,2022-10-27,2022-11-10,69,3,2541,2312,2022-11-11
89,2020-01-25,2020-02-08,74,20,3292,2909,2020-02-09
89,2024-06-20,2024-07-04,65,17,3475,3314,2024-07-05
89,2017-09-24,2017-10-08,76,11,2649,2544,2017-10-09
89,2023-07-24,2023-08-07,79,19,2882,2777,2023-08-08
89,2017-07-18,2017-08-01,61,2,2586,2474,2017-08-02
89,2019-10-07,2019-10-21,73,18,3723,3233,2019-10-22
89,2024-05-09,2024-05-23,67,16,2372,1949,2024-05-24
89,2018-10-31,2018-11-14,77,7,3000,2779,2018-11-15
89,2021-11-08,2021-11-22,75,2,3829,3633,2021-11-23
89,2016-07-10,2016-07-24,75,14,3562,3289,2016-07-25
89,2015-11-22,2015-12-06,60,4,3149,2915,2015-12-07
89,2020-05-18,2020-06-01,60,9,2746,2588,2020-06-02
89,2020-02-15,2020-02-29,70,3,3756,3554,2020-03-01
89,2021-03-07,2021-03-21,71,16,3504,3167,2021-03-22
89,2014-11-17,2014-12-01,69,18,2811,2444,2014-12-02
89,2024-01-12,2024-01-26,68,4,2612,2357,2024-01-27
89,2022-03-10,2022-03-24,78,6,3665,3475,2022-03-25
89,2020-09-08,2020-09-22,68,2,2437,2063,2020-09-23
90,2019-09-29,2019-10-13,75,6,2900,2572,2019-10-14
90,2016-02-11,2016-02-25,69,4,2519,2129,2016-02-26
90,2019-08-29,2019-09-12,60,2,3284,2823,2019-09-13
90,2019-04-01,2019-04-15,66,15,3810,3700,2019-04-16
90,2020-08-19,2020-09-02,60,19,3762,3545,2020-09-03
90,2019-02-25,2019-03-11,80,11,2352,1918,2019-03-12
90,2015-10-30,2015-11-13,71,1,2086,1911,2015-11-14
90,2015-10-19,2015-11-02,78,14,3349,2867,2015-11-03
90,2023-05-31,2023-06-14,65,16,3256,2902,2023-06-15
90,2020-06-20,2020-07-04,64,19,2500,2197,2020-07-05
90,2015-03-03,2015-03-17,71,7,2366,2034,2015-03-18
90,2020-12-24,2021-01-07,72,1,3289,3043,2021-01-08
90,2024-04-29,2024-05-13,74,19,2234,1946,2024-05-14
90,2020-02-19,2020-03-04,71,19,3818,3586,2020-03-05
90,2018-03-07,2018-03-21,60,20,2024,1608,2018-03-22
90,2016-10-19,2016-11-02,76,3,3131,3007,2016-11-03
90,2018-11-19,2018-12-03,69,18,3418,3264,2018-12-04
90,2016-08-26,2016-09-09,66,12,3384,3136,2016-09-10
90,2017-02-22,2017-03-08,71,12,3834,3402,2017-03-09
90,2015-12-08,2015-12-22,64,11,3077,2697,2015-12-23
90,2016-11-29,2016-12-13,80,20,2899,2502,2016-12-14
90,2016-04-30,2016-05-14,68,17,2091,1650,2016-05-15
90,2018-11-10,2018-11-24,67,17,2972,2680,2018-11-25
90,2024-03-20,2024-04-03,79,0,2148,1766,2024-04-04
91,2015-11-20,2015-12-04,60,2,2226,1810,2015-12-05
91,2020-03-05,2020-03-19,73,1,3986,3578,2020-03-20
91,2022-07-08,2022-07-22,72,9,3816,3604,2022-07-23
91,2019-06-25,2019-07-09,77,14,3330,3172,2019-07-10
91,2024-02-24,2024-03-09,64,4,2078,1828,2024-03-10
91,2021-05-07,2021-05-21,78,5,3389,3038,2021-05-22
91,2024-01-07,2024-01-21,70,13,2642,2304,2024-01-22
91,2020-08-05,2020-08-19,72,20,2012,1601,2020-08-20
91,2024-01-24,2024-02-07,71,9,2254,1817,2024-02-08
91,2021-09-04,2021-09-18,68,0,3198,2777,2021-09-19
91,2016-10-24,2016-11-07,80,0,2497,2210,2016-11-08
91,2022-10-14,2022-10-28,73,3,3052,2687,2022-10-29
91,2018-05-19,2018-06-02,80,11,3817,3329,2018-06-03
91,2018-08-06,2018-08-20,62,11,2963,2758,2018-08-21
91,2023-01-30,2023-02-13,63,5,2230,2046,2023-02-14
91,2019-09-23,2019-10-07,67,6,2046,1723,2019-10-08
91,2023-09-04,2023-09-18,75,19,2057,1617,2023-09-19
91,2022-05-11,2022-05-25,66,3,3364,2875,2022-05-26
91,2021-03-06,2021-03-20,64,4,3388,3189,2021-03-21
91,2023-09-14,2023-09-28,61,13,2895,2514,2023-09-29
91,2019-05-06,2019-05-20,72,19,2958,2559,2019-05-21
91,2020-08-22,2020-09-05,69,11,2701,2487,2020-09-06
91,2018-02-23,2018-03-09,66,5,2321,1925,2018-03-10
91,2021-08-05,2021-08-19,66,11,2022,1545,2021-08-20
92,2018-06-28,2018-07-12,71,9,3813,3475,2018-07-13
92,2017-02-15,2017-03-01,69,17,3791,3411,2017-03-02
92,2022-03-08,2022-03-22,68,11,2203,2059,2022-03-23
92,2018-11-20,2018-12-04,65,7,2320,2007,2018-12-05
92,2018-03-04,2018-03-18,64,3,2746,2395,2018-03-19
92,2017-08-05,2017-08-19,65,5,3491,3242,2017-08-20
92,2018-11-01,2018-11-15,74,17,3987,3710,2018-11-16
92,2024-04-20,2024-05-04,70,0,2741,2447,2024-05-05
92,2016-03-08,2016-03-22,60,4,2196,1808,2016-03-23
92,2015-08-23,2015-09-06,64,15,2116,1757,2015-09-07
92,2024-07-02,2024-07-16,76,6,3075,2805,2024-07-17
92,2023-10-17,2023-10-31,67,4,2793,2446,2023-11-01
92,2016-04-11,2016-04-25,79,17,2815,2692,2016-04-26
92,2020-09-07,2020-09-21,60,16,2357,2213,2020-09-22
92,2015-11-06,2015-11-20,79,9,3332,2860,2015-11-21
92,2023-02-13,2023-02-27,78,4,3712,3269,2023-02-28
92,2023-06-12,2023-06-26,65,15,2401,2291,2023-06-27
92,2023-04-15,2023-04-29,66,0,3613,3386,2023-04-30
92,2021-11-27,2021-12-11,71,0,3140,2671,2021-12-12
92,2015-12-04,2015-12-18,60,1,3022,2693,2015-12-19
92,2024-06-17,2024-07-01,67,17,2063,1952,2024-07-02
92,2015-05-19,2015-06-02,61,10,3538,3061,2015-06-03
92,2016-11-17,2016-12-01,73,10,2832,2393,2016-12-02
92,2023-04-11,2023-04-25,74,10,3580,3112,2023-04-26
93,2019-09-06,2019-09-20,77,13,3707,3454,2019-09-21
93,2016-03-18,2016-04-01,74,5,2132,1887,2016-04-02
93,2018-05-29,2018-06-12,70,20,2996,2693,2018-06-13
93,2015-01-23,2015-02-06,65,5,2571,2256,2015-02-07
93,2017-02-15,2017-03-01,75,15,2271,1876,2017-03-02
93,2021-07-31,2021-08-14,78,11,3124,2655,2021-08-15
93,2018-06-02,2018-06-16,71,11,3510,3058,2018-06-17
93,2015-12-23,2016-01-06,66,0,3841,3530,2016-01-07
93,2014-08-10,2014-08-24,72,19,3187,3044,2014-08-25
93,2020-06-17,2020-07-01,63,20,2391,2012,2020-07-02
93,2023-03-15,2023-03-29,68,0,3108,2820,2023-03-30
93,2015-03-27,2015-04-10,63,13,2813,2447,2015-04-11
93,2021-09-30,2021-10-14,62,9,2733,2253,2021-10-15
93,2018-10-08,2018-10-22,71,19,2638,2250,2018-10-23
93,2017-08-05,2017-08-19,62,2,2087,1735,2017-08-20
93,2015-03-24,2015-04-07,64,7,3831,3459,2015-04-08
93,2018-11-05,2018-11-19,66,3,2907,2798,2018-11-20
93,2023-08-03,2023-08-17,62,2,2172,1740,2023-08-18
93,2020-12-22,2021-01-05,73,5,3112,2963,2021-01-06
93,2024-06-04,2024-06-18,69,4,3638,3377,2024-06-19
93,2018-10-05,2018-10-19,77,5,2595,2304,2018-10-20
93,2020-03-01,2020-03-15,76,14,3145,3001,2020-03-16
93,2017-06-11,2017-06-25,61,15,3592,3152,2017-06-26
93,2023-04-14,2023-04-28,61,19,3783,3477,2023-04-29
94,2023-10-03,2023-10-17,61,2,3366,3255,2023-10-18
94,2016-12-25,2017-01-08,80,10,2769,2514,2017-01-09
94,2022-04-07,2022-04-21,60,19,2034,1608,2022-04-22
94,2023-12-24,2024-01-07,79,0,3001,2733,2024-01-08
94,2022-08-17,2022-08-31,78,5,3556,3344,2022-09-01
94,2020-02-07,2020-02-21,60,4,2170,1982,2020-02-22
94,2015-04-23,2015-05-07,75,5,3329,3073,2015-05-08
94,2016-07-22,2016-08-05,66,4,2646,2414,2016-08-06
94,2024-04-02,2024-04-16,66,8,3184,2762,2024-04-17
94,2014-10-06,2014-10-20,78,16,3161,3004,2014-10-21
94,2019-06-22,2019-07-06,69,18,2180,1710,2019-07-07
94,2015-08-10,2015-08-24,65,7,2487,2086,2015-08-25
94,2014-09-29,2014-10-13,61,14,2804,2635,2014-10-14
94,2024-02-22,2024-03-07,68,2,2064,1779,2024-03-08
94,2018-09-25,2018-10-09,64,5,2245,1827,2018-10-10
94,2021-03-23,2021-04-06,60,16,3755,3606,2021-04-07
94,2019-11-03,2019-11-17,63,13,2268,1933,2019-11-18
94,2019-05-21,2019-06-04,69,14,2409,2001,2019-06-05
94,2015-09-11,2015-09-25,75,10,2939,2812,2015-09-26
94,2022-06-19,2022-07-03,76,9,3148,3023,2022-07-04
94,2017-10-20,2017-11-03,63,17,3698,3555,2017-11-04
94,2016-03-27,2016-04-10,62,9,2398,2200,2016-04-11
94,2020-11-11,2020-11-25,68,2,3202,3012,2020-11-26
94,2016-10-09,2016-10-23,65,9,2415,2123,2016-10-24
95,2018-02-08,2018-02-22,71,13,3053,2861,2018-02-23
95,2015-08-12,2015-08-26,80,14,3611,3374,2015-08-27
95,2016-05-27,2016-06-10,64,2,3741,3440,2016-06-11
95,2023-08-11,2023-08-25,75,0,2461,2031,2023-08-26
95,2022-11-21,2022-12-05,80,19,3362,3083,2022-12-06
95,2015-05-19,2015-06-02,61,9,2361,2059,2015-06-03
95,2024-03-16,2024-03-30,63,13,2540,2393,2024-03-31
95,2015-09-01,2015-09-15,75,1,2316,2094,2015-09-16
95,2024-05-18,2024-06-01,64,5,3136,3014,2024-06-02
95,2015-06-16,2015-06-30,74,4,3229,2735,2015-07-01
95,2016-11-29,2016-12-13,77,3,2240,1894,2016-12-14
95,2019-04-11,2019-04-25,62,14,3658,3511,2019-04-26
95,2018-12-29,2019-01-12,77,1,3452,3233,2019-01-13
95,2016-09-15,2016-09-29,65,6,2446,2270,2016-09-30
95,2017-05-17,2017-05-31,70,6,2556,2206,2017-06-01
95,2023-12-20,2024-01-03,62,5,2813,2635,2024-01-04
95,2015-04-03,2015-04-17,77,10,3183,2697,2015-04-18
95,2016-03-01,2016-03-15,77,18,2771,2556,2016-03-16
95,2017-08-01,2017-08-15,79,5,3834,3607,2017-08-16
95,2015-05-27,2015-06-10,73,12,3089,2979,2015-06-11
95,2015-05-03,2015-05-17,61,12,2915,2763,2015-05-18
95,2016-02-15,2016-02-29,62,9,3061,2672,2016-03-01
95,2022-05-24,2022-06-07,71,2,3513,3218,2022-06-08
95,2015-07-26,2015-08-09,76,16,3089,2877,2015-08-10
96,2014-11-23,2014-12-07,78,9,2031,1568,2014-12-08
96,2014-12-26,2015-01-09,64,12,3074,2818,2015-01-10
96,2019-03-12,2019-03-26,72,12,2435,2029,2019-03-27
96,2020-07-19,2020-08-02,71,7,3584,3192,2020-08-03
96,2020-04-29,2020-05-13,67,4,2693,2208,2020-05-14
96,2015-08-21,2015-09-04,61,10,2134,1878,2015-09-05
96,2016-01-16,2016-01-30,65,12,3867,3719,2016-01-31
96,2017-11-14,2017-11-28,79,19,2710,2436,2017-11-29
96,2024-05-13,2024-05-27,72,13,3367,3051,2024-05-28
96,2020-05-12,2020-05-26,74,7,2369,2208,2020-05-27
96,2020-02-05,2020-02-19,74,2,2098,1730,2020-02-20
96,2018-11-15,2018-11-29,72,20,3274,2931,2018-11-30
96,2022-09-01,2022-09-15,70,15,3864,3492,2022-09-16
96,2017-12-06,2017-12-20,66,1,2153,1988,2017-12-21
96,2016-05-19,2016-06-02,69,5,2326,1970,2016-06-03
96,2017-07-29,2017-08-12,78,8,2209,1949,2017-08-13
96,2018-03-16,2018-03-30,64,16,2684,2196,2018-03-31
96,2020-05-28,2020-06-11,80,20,3443,2971,2020-06-12
96,2021-01-01,2021-01-15,74,11,2635,2463,2021-01-16
96,2020-12-15,2020-12-29,65,8,3246,3022,2020-12-30
96,2017-11-15,2017-11-29,66,5,3473,3239,2017-11-30
96,2024-05-18,2024-06-01,73,14,2440,2313,2024-06-02
96,2015-09-25,2015-10-09,72,3,2007,1780,2015-10-10
96,2022-08-01,2022-08-15,75,16,2602,2275,2022-08-16
97,2018-05-29,2018-06-12,75,16,2465,2306,2018-06-13
97,2019-12-16,2019-12-30,79,3,3928,3825,2019-12-31
97,2024-02-24,2024-03-09,67,18,3296,3149,2024-03-10
97,2016-09-28,2016-10-12,77,4,3217,2826,2016-10-13
97,2022-12-05,2022-12-19,74,16,3630,3416,2022-12-20
97,2022-02-11,2022-02-25,68,14,2684,2185,2022-02-26
97,2018-03-19,2018-04-02,79,0,3130,2924,2018-04-03
97,2022-05-21,2022-06-04,61,16,3891,3587,2022-06-05
97,2018-02-26,2018-03-12,72,7,2448,2172,2018-03-13
97,2022-11-01,2022-11-15,62,3,2828,2366,2022-11-16
97,2015-10-26,2015-11-09,66,8,2784,2349,2015-11-10
97,2020-09-23,2020-10-07,67,19,3046,2935,2020-10-08
97,2015-11-14,2015-11-28,61,1,2217,2026,2015-11-29
97,2023-08-15,2023-08-29,66,2,2473,2143,2023-08-30
97,2024-02-02,2024-02-16,73,11,2935,2532,2024-02-17
97,2015-03-09,2015-03-23,67,18,2316,1985,2015-03-24
97,2024-07-23,2024-08-06,77,14,2464,2200,2024-08-07
97,2019-02-10,2019-02-24,73,7,3928,3610,2019-02-25
97,2023-11-06,2023-11-20,79,6,2642,2351,2023-11-21
97,2021-02-14,2021-02-28,79,14,2098,1980,2021-03-01
97,2021-08-07,2021-08-21,79,4,2340,1896,2021-08-22
97,2023-12-08,2023-12-22,73,3,2670,2342,2023-12-23
97,2018-06-10,2018-06-24,67,16,3703,3488,2018-06-25
97,2016-08-12,2016-08-26,61,16,3585,3089,2016-08-27
98,2015-04-16,2015-04-30,76,15,3652,3505,2015-05-01
98,2015-05-30,2015-06-13,73,17,3805,3570,2015-06-14
98,2015-11-09,2015-11-23,65,0,2985,2495,2015-11-24
98,2017-01-12,2017-01-26,65,12,3945,3624,2017-01-27
98,2019-03-08,2019-03-22,72,19,3357,3040,2019-03-23
98,2015-07-22,2015-08-05,67,15,3079,2595,2015-08-06
98,2016-02-21,2016-03-06,67,7,3975,3826,2016-03-07
98,2015-01-13,2015-01-27,63,11,3151,2652,2015-01-28
98,2018-03-23,2018-04-06,78,15,3726,3413,2018-04-07
98,2014-11-12,2014-11-26,72,7,2252,1921,2014-11-27
98,2023-11-25,2023-12-09,62,10,3238,2934,2023-12-10
98,2015-09-09,2015-09-23,67,14,3300,2851,2015-09-24
98,2018-09-23,2018-10-07,79,1,2897,2766,2018-10-08
98,2016-11-17,2016-12-01,76,11,2305,1981,2016-12-02
98,2022-12-09,2022-12-23,80,8,3482,3352,2022-12-24
98,2023-07-09,2023-07-23,65,12,2956,2578,2023-07-24
98,2020-04-04,2020-04-18,69,15,3307,3118,2020-04-19
98,2023-02-26,2023-03-12,76,18,2244,1812,2023-03-13
98,2016-06-10,2016-06-24,80,0,3994,3834,2016-06-25
98,2023-07-15,2023-07-29,77,18,3553,3082,2023-07-30
98,2021-10-23,2021-11-06,74,19,2028,1778,2021-11-07
98,2019-05-14,2019-05-28,78,2,3657,3497,2019-05-29
98,2019-06-07,2019-06-21,77,7,3267,3080,2019-06-22
98,2019-06-26,2019-07-10,62,12,2449,2253,2019-07-11
99,2022-06-05,2022-06-19,68,0,3944,3813,2022-06-20
99,2015-01-07,2015-01-21,77,14,2798,2664,2015-01-22
99,2020-01-12,2020-01-26,60,8,2160,1956,2020-01-27
99,2022-11-03,2022-11-17,65,0,2312,2083,2022-11-18
99,2020-11-14,2020-11-28,63,18,2670,2246,2020-11-29
99,2023-11-22,2023-12-06,75,10,3342,2952,2023-12-07
99,2019-07-09,2019-07-23,75,8,3469,3110,2019-07-24
99,2016-09-22,2016-10-06,77,13,3060,2821,2016-10-07
99,2022-05-04,2022-05-18,69,4,2225,2118,2022-05-19
99,2019-10-27,2019-11-10,77,1,2063,1617,2019-11-11
99,2022-12-20,2023-01-03,64,0,2845,2569,2023-01-04
99,2019-06-08,2019-06-22,60,18,2714,2539,2019-06-23
99,2016-10-21,2016-11-04,79,18,3615,3120,2016-11-05
99,2020-10-08,2020-10-22,65,7,3832,3728,2020-10-23
99,2019-12-20,2020-01-03,76,14,2271,2017,2020-01-04
99,2020-02-17,2020-03-02,70,5,2617,2493,2020-03-03
99,2021-12-27,2022-01-10,64,1,2444,1962,2022-01-11
99,2015-06-12,2015-06-26,63,14,3278,3178,2015-06-27
99,2018-12-24,2019-01-07,61,3,3007,2704,2019-01-08
99,2019-11-06,2019-11-20,67,8,2454,2117,2019-11-21
99,2024-07-10,2024-07-24,76,10,3420,3106,2024-07-25
99,2018-04-08,2018-04-22,73,16,2366,2197,2018-04-23
99,2018-03-04,2018-03-18,71,4,2094,1866,2018-03-19
99,2018-07-22,2018-08-05,62,13,3153,3049,2018-08-06
100,2018-07-08,2018-07-22,73,6,2114,1847,2018-07-23
100,2017-02-01,2017-02-15,78,13,3561,3398,2017-02-16
100,2015-03-23,2015-04-06,75,5,3581,3303,2015-04-07
100,2014-08-29,2014-09-12,74,14,3615,3502,2014-09-13
100,2015-01-09,2015-01-23,65,14,3638,3451,2015-01-24
100,2015-04-07,2015-04-21,69,6,2830,2386,2015-04-22
100,2016-02-23,2016-03-08,79,0,3110,2946,2016-03-09
100,2018-12-12,2018-12-26,71,6,3338,2851,2018-12-27
100,2022-03-24,2022-04-07,64,19,2177,2018,2022-04-08
100,2022-07-28,2022-08-11,61,13,3270,2870,2022-08-12
100,2018-12-16,2018-12-30,65,12,3578,3406,2018-12-31
100,2024-07-06,2024-07-20,77,4,3987,3487,2024-07-21
100,2024-03-19,2024-04-02,72,20,3234,3025,2024-04-03
100,2023-04-10,2023-04-24,68,18,2713,2286,2023-04-25
100,2015-07-02,2015-07-16,67,12,3587,3134,2015-07-17
100,2021-11-21,2021-12-05,74,2,3838,3682,2021-12-06
100,2017-05-23,2017-06-06,68,6,2033,1853,2017-06-07
100,2017-12-06,2017-12-20,71,9,2951,2833,2017-12-21
100,2018-12-07,2018-12-21,63,6,3409,3273,2018-12-22
100,2021-09-17,2021-10-01,71,11,3816,3332,2021-10-02
100,2015-09-19,2015-10-03,71,15,2886,2475,2015-10-04
100,2020-06-08,2020-06-22,71,15,2012,1711,2020-06-23
100,2021-01-15,2021-01-29,62,15,3370,3214,2021-01-30
100,2022-05-20,2022-06-03,66,9,2206,1761,2022-06-04
